time_s,node,truth_x_m,truth_y_m,imu_x_m,imu_y_m,full_x_m,full_y_m,imu_position_error_m,full_position_error_m,full_position_sigma_radial_m
0.9,1,3.8002673757290406,1.023479548740657,3.8071403859407575,1.0440378998683661,3.7963445490059944,1.0074469962830652,0.021676809508332808,0.016505493261471344,0.052549976125354995
0.9,2,0.5987691160220407,5.193189229153981,0.6452525688474817,5.268136437677977,0.6138508915548115,5.271703418686466,0.08819181057283168,0.07994959606629581,0.05346620918372005
0.9,3,-2.505052966560945,-3.7222997697350158,-2.5167218485246408,-3.749313230817458,-2.494729660397351,-3.708877381242069,0.029426006965527617,0.016933138014050893,0.05403394915397845
0.9,4,8.226352650230252,-1.9023189090957997,8.249140593530486,-1.8967010852411084,8.269346202500737,-1.9041132485450176,0.023470200355280316,0.04303097943219401,0.05419221946634946
1.0,1,3.7812942827601095,1.0701269740082813,3.788921399560954,1.0928448840396447,3.768497242916717,1.0702963987731646,0.023964063655541556,0.012798161332954501,0.05596203292617682
1.0,2,0.6497568940976794,5.2113196100427714,0.7013574073820324,5.294409982189772,0.6793436470216897,5.284448082482676,0.09780911468127984,0.07888694080759069,0.05737213299744468
1.0,3,-2.455039888025356,-3.670480007722111,-2.46809506023584,-3.700480709496612,-2.442487663658335,-3.6599764228109777,0.03271818498034284,0.016367151021036898,0.05815049276681465
1.0,4,8.249409781076292,-1.9501691384161899,8.274737828851414,-1.9439608880826975,8.291568599368318,-1.9519548296836962,0.026077813871223907,0.04219661897691538,0.05835532053385295
1.1,1,3.76147713071897,1.1166181625689249,3.769878644753212,1.1415179031737455,3.7656720249483446,1.1202944831867905,0.02627893681743832,0.005577855401584364,0.05912353253147684
1.1,2,0.7010302460092701,5.229059789229786,0.7578532308940901,5.320243272950529,0.7296029741074471,5.300124661748327,0.10743965429333606,0.07659384372812743,0.06115528370247912
1.1,3,-2.4048672479692357,-3.617927517967938,-2.4193410153592296,-3.650903730278012,-2.3907170482912194,-3.6049952644348253,0.03601278274139204,0.019169541788275523,0.062166437534358174
1.1,4,8.27215372704449,-1.9988096165540354,8.300019884157148,-1.9918649456064035,8.303852755422687,-1.9964313847517399,0.028718481275970095,0.03178811706640086,0.06241293110783853
1.2,1,3.740818812875908,1.1629463267886142,3.750042138705552,1.1900659510357965,3.7452219379991627,1.1686918810140687,0.028645134991270995,0.007238708739041517,0.06209974892922459
1.2,2,0.7525829416235306,5.246407611137585,0.8147215079647576,5.345674329500654,0.7970785569976545,5.321679239888606,0.11711141191837816,0.0874395670297699,0.06487086536342317
1.2,3,-2.3545405483879605,-3.564665351731381,-2.3704048682526855,-3.6006080411544716,-2.3439631020834497,-3.5604695573822207,0.039288084297087494,0.011379238135536766,0.06612545661924385
1.2,4,8.294582296025999,-2.0482215916790985,8.324925318281235,-2.040532165705702,8.320946356225274,-2.0353013077656805,0.03130217678344591,0.02935979234589997,0.06640331932468485
1.3,1,3.7193223453099797,1.209104702834651,3.7293183006742745,1.2385236389176075,3.728686048627633,1.239074524197165,0.03107077282428052,0.03139855302911314,0.06493999118594873
1.3,2,0.8044087168646334,5.26336096786336,0.8718769030244488,5.370711065972881,0.8513943777864948,5.333419966385601,0.12679116573255184,0.08435588661263387,0.06855341307778105
1.3,3,-2.30406530817127,-3.5107168715588806,-2.321321041650265,-3.549645401313209,-2.3058495023650036,-3.510176020869836,0.04258157778584233,0.0018643680936964214,0.07005852863959892
1.3,4,8.316693326308657,-2.09838601453437,8.34963825995896,-2.090034704116165,8.355281023188098,-2.092763193735424,0.03398695395183345,0.038995210785385905,0.07036847585950788
1.4000000000000001,1,3.6969908664686617,1.25508655166312,3.70776024088585,1.2869395590628636,3.7019050529029305,1.2823090075681844,0.03362429933464352,0.027662453503149886,0.0676969746131287
1.4000000000000001,2,0.8565012744753258,5.279917799435056,0.9293341485925196,5.395330534699735,0.9161879888198627,5.3444635482059795,0.1364724404905466,0.08791278378964865,0.07222884666102053
1.4000000000000001,3,-2.253447062498058,-3.456105741036855,-2.272135689857556,-3.4979294882656675,-2.262395492559853,-3.451581503357676,0.04580928535615666,0.010027119583835809,0.07398900965371366
1.4000000000000001,4,8.338484686785346,-2.149283545779917,8.374076531669434,-2.1403754447025385,8.383336864210992,-2.1312250726738706,0.0366896945620672,0.048351073108499364,0.07433813799795844
1.5,1,3.6738276367096523,1.3008851600027769,3.6854634005979117,1.3352184662004485,3.6686161675749376,1.3470471470192449,0.036251440188306956,0.046455230661903345,0.07040586567604713
1.5,2,0.9088542847821106,5.296076094061686,0.987109878180854,5.419581925887909,0.9797547618204795,5.368540862609423,0.1462109038111621,0.10138057173317501,0.07591629299638046
1.5,3,-2.2026913622293787,-3.4008559144120656,-2.22277648128071,-3.4455311251653926,-2.195017148227739,-3.407189079329983,0.04898251180942379,0.009950001930678232,0.07793123078833482
1.5,4,8.359954277159389,-2.2008945634485637,8.398238257443701,-2.1914570577954464,8.3946805226916,-2.190585122305606,0.03943006035199831,0.036224255761070974,0.0783319305556983
1.6,1,3.6498360378248584,1.346493841335176,3.662348051394012,1.3833094674100594,3.6408462582139958,1.3792812039648241,0.03888368304109481,0.03399745998835699,0.07309531219658898
1.6,2,0.9614613864643484,5.311833888377771,1.045062834241071,5.443426868713739,1.035313960354985,5.3817960916913865,0.1559035424359126,0.1017296051440659,0.07963305419658935
1.6,3,-2.151803773299731,-3.3449916260844943,-2.173347323104587,-3.3924934523574284,-2.1504453821121543,-3.3349082671115466,0.052158873046283416,0.010174446166539489,0.08187783850404799
1.6,4,8.381100028146978,-2.253199170510539,8.422137233384728,-2.2432187549013243,8.430485306014914,-2.2351438394025123,0.0422334098724913,0.0525823226142941,0.08236503362853174
1.7,1,3.6250195725466625,1.3919059368708893,3.6384311396412308,1.4312546133547515,3.613384295408327,1.4043092255234733,0.04157148629726577,0.017006505916418887,0.07579219278604199
1.7,2,1.0143161873272117,5.327189267681911,1.1032265746261647,5.466892766799296,1.0918603192225569,5.405094751540117,0.16559626999208318,0.10991977441108548,0.08338115462636898
1.7,3,-2.1007898761066928,-3.288537379977334,-2.123819493483812,-3.338755725918451,-2.089641538952457,-3.268688030682684,0.05524713155991214,0.02276580964353183,0.08584185986765595
1.7,4,8.40191990167662,-2.3061772025441565,8.445680950423435,-2.29564828026264,8.447915294209022,-2.2769725870533883,0.04500986105101068,0.05448381135872606,0.08644971386987838
1.8,1,3.5993818640365287,1.4371148165216785,3.6137052776309795,1.4790705235197485,3.6072377703485468,1.4562389264149358,0.04433330042649206,0.020674787621462687,0.07851164580880379
1.8,2,1.067412265078389,5.342140366169431,1.1617534919753447,5.4899036644270325,1.1440608934074532,5.427278669939256,0.17531189179399004,0.11455803329985208,0.0871682241638447
1.8,3,-2.0496552648989645,-3.2315179387887563,-2.0741919857488345,-3.2845047795212405,-2.042790537225481,-3.220999261768451,0.05839225942600693,0.012560535509626587,0.08982021073973231
1.8,4,8.422411891085575,-2.3598082355095844,8.468950687332487,-2.3487170494032745,8.461707158063911,-2.3267657809131626,0.04784217768200341,0.05134122916969621,0.09057121727734124
1.9000000000000001,1,3.572926655356028,1.4821138798684772,3.588130106359096,1.526740518529018,3.5790553168160133,1.49945233192165,0.047145326391288815,0.01838973656394458,0.08126967844526102
1.9000000000000001,2,1.1207431681084434,5.356685367159098,1.2204914984357735,5.512485952306626,1.2101132089447055,5.445470454835937,0.18499608572994797,0.12597537851841964,0.0909888055012591
1.9000000000000001,3,-1.9984055471629003,-3.1739583131301776,-2.024417386648564,-3.2297072180156188,-1.9984680419408176,-3.1669981361484743,0.06151874664973186,0.00696045754343063,0.0938123046970183
1.9000000000000001,4,8.442574021313252,-2.414071593622701,8.491926061579884,-2.402373172951137,8.48542674817331,-2.370778069084233,0.05071959113289571,0.060915395971016154,0.09473432046863406
2.0,1,3.545657808920356,1.5268965571250401,3.561767281762609,1.5741660859983493,3.5480977049579456,1.5448844698782156,0.04993919778250244,0.018152633359656074,0.08406684245486878
2.0,2,1.1743024162747406,5.370822503313857,1.279347723014797,5.534667050762735,1.2596296248692556,5.465007853637484,0.194626699599105,0.1270889953619757,0.09483108185060052
2.0,3,-1.9470463430075822,-3.1158837505557755,-1.974558737853259,-3.1742663042256174,-1.9452876665108108,-3.0924857560783248,0.06454033191080129,0.02346399558018861,0.09779727575981158
2.0,4,8.462404349091571,-2.4689463573260007,8.514570735785373,-2.4565591467665855,8.518686335878511,-2.4393993170005452,0.05361692723506795,0.06356641903300377,0.09895508304503116
2.1,1,3.5175793059344302,1.5714563100971208,3.5346188324444507,1.621457996797519,3.525684734215952,1.5849975885892889,0.05282531719327822,0.01578176767125109,0.08691031842584185
2.1,2,1.2280835016888363,5.3845500568555815,1.3384196708995415,5.556421945539475,1.3123328063455142,5.474354235969453,0.20424009487821482,0.12313706152678,0.09869198686458193
2.1,3,-1.8955832845485108,-3.0573197244880763,-1.9245809410346844,-3.118274029489195,-1.9000807968353697,-3.0194950882029157,0.0675003065167821,0.038091084611430244,0.10177361097153606
2.1,4,8.481900963132272,-2.5244113713534926,8.536879619154993,-2.511368782403864,8.54739907948397,-2.491621068530485,0.056504528531557775,0.07324757473695005,0.10321741298518605
2.2,1,3.4886952458116376,1.6157866331370372,3.5066949254635964,1.6684866305292598,3.511703623566632,1.6490770573145397,0.05568912095475573,0.04046773762930861,0.08980275892962254
2.2,2,1.28207988950724,5.3978663597737935,1.3977302223678676,5.5778600508365,1.345006201784127,5.47784889463508,0.21394561999057352,0.10176898672780996,0.10256112693278213
2.2,3,-1.8440220152899822,-2.9982919230444733,-1.8744480602334266,-3.0619565831165474,-1.8332890199008833,-2.9523950309262106,0.07056155577219961,0.04713514502086387,0.10573222287139589
2.2,4,8.501061984311114,-2.5804452528864417,8.55887371116504,-2.5667183696139806,8.5654286278513,-2.5568604390763565,0.05941904649360059,0.06855150066253674,0.1075204844444064
2.3000000000000003,1,3.459009845575329,1.6598810540934843,3.477938251394037,1.7152975165389321,3.4876837200244464,1.6968587243377065,0.05855995950139856,0.04679251192887796,0.09274957360832943
2.3000000000000003,2,1.3362850187254511,5.410769794028347,1.4572215387476166,5.598856890014206,1.3972542488915587,5.494764600335858,0.22361215877376897,0.10379005016707578,0.10645174312134474
2.3000000000000003,3,-1.7923681895062138,-2.9388262377695664,-1.8241756168989034,-3.0051547362312245,-1.7810280679861368,-2.8884358342520096,0.07356073779890604,0.05165066430117158,0.10966918906237291
2.3000000000000003,4,8.519885565848993,-2.6370263997968624,8.58052286653958,-2.62255236693953,8.587595969375837,-2.6167419495210007,0.062340836232727806,0.07068350351221943,0.1118370091478376
2.4,1,3.428527439243142,1.7037331352564573,3.448330913650344,1.761914503206448,3.464054584590096,1.7472956973085305,0.061459329439304114,0.0562127642892991,0.09574352685005766
2.4,2,1.390692302975171,5.423258791746022,1.5168972898687005,5.619432812773759,1.4520800172720574,5.511960736475406,0.23326368179163026,0.1078725473203022,0.1103477293270742
2.4,3,-1.7406274716212882,-2.8789487522782764,-1.773821395292468,-2.9479448824827186,-1.7236636484639394,-2.843117022022407,0.07656567476275807,0.03964447236681549,0.11359020378669339
2.4,4,8.538369893489943,-2.69413299897555,8.601804816479223,-2.6789202125884244,8.600736568105848,-2.6616579394519055,0.06523356746580912,0.07031523016893607,0.11616099281267636
2.5,1,3.397252477194237,1.7473364742971478,3.4179062185239153,1.8082740757962381,3.446229074203315,1.7942341609133878,0.06434258548873521,0.0678092918746736,0.09878166751455818
2.5,2,1.4452951313246125,5.4353318354110485,1.576769218024166,5.639608744971464,1.4980384836572906,5.529804503458305,0.24292898397069848,0.10819864242797181,0.11424174151368569
2.5,3,-1.688805535587986,-2.8186857308147095,-1.7234681285318896,-2.890405049427765,-1.663971832255389,-2.791711523341455,0.07965648756953635,0.036664979067519365,0.1174817838309926
2.5,4,8.55651318567599,-2.751743034741448,8.622772318152085,-2.7357934621288686,8.613677013694344,-2.710644856650672,0.06815175348447465,0.07040428592133476,0.12049227273374317
2.6,1,3.365189525519556,1.7906847052026704,3.386592074441504,1.854493997838317,3.4299806348358644,1.8459839229000379,0.06730300830585483,0.08518151985248136,0.10186349719108105
2.6,2,1.500086869081767,5.446987458049484,1.6368026795067183,5.65936133765133,1.5386771610135705,5.538831281951022,0.25257449902413065,0.09962177784118563,0.11813074854532976
2.6,3,-1.6369080642655738,-2.75806360673179,-1.6731019628454675,-2.832560390501603,-1.6034751502354323,-2.7381878798775747,0.0828237229690739,0.038894784464375276,0.12133776572361665
2.6,4,8.574313693718878,-2.809834297329111,8.643406324729831,-2.7931054307362913,8.628505613626468,-2.7584403310254237,0.07108900503942993,0.0746867053477066,0.12482109176094998
2.7,1,3.332343265355176,1.8337714992054917,3.354463433326936,1.9004843883764844,3.3974306652739674,1.8965748040734645,0.07028450336055625,0.09044680608251593,0.10498663815834554
2.7,2,1.5550608586005858,5.458224243407469,1.6969693442072262,5.67885546563706,1.5865271736733164,5.544101775347564,0.262328333410048,0.09146080841747724,0.1219991254294781
2.7,3,-1.5849407487966132,-2.697108970896722,-1.6226672287107244,-2.774369790893193,-1.5394534643746414,-2.674093285513573,0.08597977432650585,0.05097857214302372,0.12514372847736988
2.7,4,8.59176970196859,-2.868384391450993,8.663549948987233,-2.85095495816367,8.647799721362864,-2.8125701849038234,0.07386602065073511,0.07908595782952184,0.1291459884777943
2.8000000000000003,1,3.2987184921988746,1.8765905657074173,3.321589685022044,1.946143184327418,3.3735807507549898,1.940922707666642,0.07321651601963759,0.09870654611110892,0.10814562293058896
2.8000000000000003,2,1.6102104200899348,5.469040826123315,1.7573427305467282,5.697988654428929,1.6378933003361045,5.562383852550356,0.27214890201176856,0.09736150389801422,0.12584148725148384
2.8000000000000003,3,-1.532909287982864,-2.635848560027352,-1.5721639160539649,-2.7159119104412057,-1.4867575837327538,-2.609844330675553,0.08916874959587591,0.05297357595415474,0.1288885986465771
2.8000000000000003,4,8.608879527978715,-2.927370744931256,8.68325488391891,-2.909306178952172,8.66529523469384,-2.874553266537612,0.07653771694559032,0.07728142071694877,0.13344384360922693
2.9,1,3.2643201152099914,1.9191356531980122,3.2879387008652015,1.9915939882461233,3.328771167874807,1.995115131377303,0.0762105498359435,0.09963342458231662,0.11133670837134693
2.9,2,1.6655288524252394,5.479435891893402,1.8177039831642157,5.716661543972144,1.6875445740554038,5.57560854902362,0.28183910378016874,0.09866038707801297,0.12963186881411817
2.9,3,-1.4808193876603462,-2.574309244964563,-1.5216213410008608,-2.6572306835731148,-1.4111520451237967,-2.555357572446747,0.09241625602302542,0.07219906167899584,0.1325535020651251
2.9,4,8.625641522668616,-2.9867706174077826,8.702553038908553,-2.9680254788036162,8.681402704329138,-2.9323688638621506,0.07916287988454877,0.07790288934960878,0.13769467004745717
3.0,1,3.229153156492706,1.9614005501673057,3.253498408788915,2.0368383750789563,3.2926794810871467,2.0469483527326786,0.07926888883267454,0.1065552459536472,0.11455857630893512
3.0,2,1.7210094339627382,5.489408177631885,1.878173021733878,5.734930792875164,1.7411717697354623,5.5802612652069525,0.2915162909975973,0.09306343699721664,0.13337962099930584
3.0,3,-1.4286767600736288,-2.5125180188858334,-1.4710338743324372,-2.5983012266795558,-1.3541158836497154,-2.490099318150052,0.09567070537899626,0.07785834852976663,0.13614185403166362
3.0,4,8.642054070482354,-3.046561109099001,8.721442913701155,-3.0270652975458434,8.702337017945593,-2.9907057554008447,0.081747630520619,0.08218183674998887,0.14189793549599655
3.1,1,3.1932227503628106,2.0033790860126657,3.218271852562918,2.0818658885374566,3.260714858927613,2.0880183721563355,0.08238710877071095,0.10825430004130603,0.11780717065174325
3.1,2,1.7766454233562028,5.498956471624159,1.9387206793067875,5.7527912112713935,1.7866074255467572,5.592699324835795,0.30116517667756154,0.09427069542494629,0.1370663683862124
3.1,3,-1.3764871232494214,-2.450501985465142,-1.4204158556257283,-2.539215751285442,-1.288901662077846,-2.4295496654021003,0.09899427142116964,0.090056719486453,0.1396487936735476
3.1,4,8.658115589544412,-3.1067191696322007,8.74012115370404,-3.086456704492072,8.718268140048973,-3.042187501470279,0.08447177070888122,0.08821941695547655,0.14603433326641177
3.2,1,3.156534142598116,2.045065131939693,3.182326871536694,2.126571052026612,3.234972322895825,2.140915731343511,0.08548964776693252,0.12385429154650687,0.1210815947062805
3.2,2,1.8324300603760781,5.5080796136741,1.9993122595807573,5.770249143231934,1.8397888524731192,5.605553210293875,0.3107773007154252,0.097750978814138,0.1406990641318102
3.2,3,-1.3242562003695255,-2.388288346984396,-1.369826508943615,-2.4799496973270436,-1.2399849640846772,-2.3606894519626436,0.10236433055598669,0.08867547728317257,0.14306868604803663
3.2,4,8.673824531812151,-3.1672216069298855,8.75854683202412,-3.1461779505767216,8.735575802555653,-3.1150888430970394,0.08729664155004448,0.08081487798226597,0.15010899531233865
3.3000000000000003,1,3.1190926896725744,2.0864526018570166,3.1456074488644674,2.170954725756875,3.189856315488241,2.1859155902445613,0.08856433480013896,0.1220670995705253,0.12437914602965101
3.3000000000000003,2,1.8883565667309024,5.516776495245036,2.0600397965545865,5.7873201879884855,1.906269569271927,5.613904410620961,0.32042006973027426,0.09876592330003078,0.14424025606185711
3.3000000000000003,3,-1.2719897191432241,-2.325904392401613,-1.31915770891978,-2.420479389909668,-1.1878260491590609,-2.2881231450729107,0.10568466971708752,0.09225478846605044,0.14638535949480613
3.3000000000000003,4,8.689179383225024,-3.2280450961507605,8.776648996704598,-3.2061899671111758,8.754834192568941,-3.180087781282093,0.09015863767605889,0.08130472335232776,0.15407362229122634
3.4,1,3.080903857974242,2.127535453264851,3.1081552339888474,2.2149959567625563,3.1548990240077366,2.237077094182573,0.09160773529981814,0.13219173836239387,0.12769400562219815
3.4,2,1.9444181468909196,5.525046059594444,2.120991613418035,5.8040475134085465,1.9369174477693978,5.6237616601104605,0.3301817685938842,0.09900015289154565,0.14768540228233806
3.4,3,-1.219693411179173,-2.2633774853810813,-1.2684292507748425,-2.360895197510646,-1.1092938512124306,-2.2425232910070956,0.109017825331821,0.11235194819778756,0.1495919534312729
3.4,4,8.70417866385049,-3.2891661886819024,8.794392142408366,-3.266492323795984,8.772583524470853,-3.226659371118145,0.09301922307984131,0.09266243682550244,0.15792790252978853
3.5,1,3.0419732230071954,2.168307688137193,3.0700569991901703,2.258668663434907,3.111883993042358,2.2735823574353224,0.09462454407525318,0.12637354059588538,0.131031891139059
3.5,2,2.0006079889138064,5.532887301902351,2.182077001034262,5.820413140323657,2.011568813915146,5.639771925853135,0.34000310310326454,0.10744516053229468,0.15110631318326012
3.5,3,-1.1673730113568663,-2.2007350522907543,-1.2175769709055018,-2.3012373732668627,-1.0655453838549318,-2.1770784401254675,0.11234390983024292,0.1045394711188627,0.15275993140278127
3.5,4,8.718820928026663,-3.350561321178648,8.811793579002089,-3.327005976608095,8.788437120927805,-3.2854357130815193,0.09591020846206035,0.09532973903284235,0.16172108444724692
3.6,1,3.0023064685775225,2.2087633537975213,3.03121315103762,2.3020372753500937,3.073288980496896,2.3214222014919517,0.09765050298203454,0.13315604741137688,0.1343843625137352
3.6,2,2.0569192652723602,5.5402992693934285,2.2432269594363152,5.836338114524825,2.060516739539974,5.645228912482707,0.3497850121594986,0.10499129401978732,0.1544226694361229
3.6,3,-1.1150342571977419,-2.138004570172137,-1.1667021536701616,-2.241657424869542,-1.0058934882144581,-2.1222221786938706,0.11581660421893736,0.11027597805068774,0.15582808490510827
3.6,4,8.733104764501649,-3.4122068246487065,8.828867020888037,-3.387758693823691,8.808683187701156,-3.3354624436443703,0.09883380418181534,0.10771164314530991,0.16539977995864688
3.7,1,2.9619093859634926,2.2488965437878785,2.9916324216076275,2.3450607196961823,3.031232864126271,2.3520826505060306,0.10065290644599251,0.12431056770940715,0.13775246427204624
3.7,2,2.113345133684116,5.547281061452766,2.304478793921637,5.8518569234966815,2.121174821091024,5.6509754993714125,0.35958105041226257,0.10398961707860002,0.15765396245826457
3.7,3,-1.0626828882359973,-2.0752135546879487,-1.1157548190184192,-2.1820476607769543,-0.9517133827569286,-2.048916432988672,0.11929021779178332,0.11404284175666447,0.1588138670576791
3.7,4,8.747028796569555,-3.4740789335770206,8.845530709223706,-3.448746049717049,8.825178494933645,-3.3880235599718636,0.10170733405801492,0.11624501142294835,0.16896658888851665
3.8000000000000003,1,2.9207878730700365,2.288701398731203,2.9513138242967276,2.3878364923101065,2.989576366544777,2.395848365533343,0.10372849404668093,0.12732764558187434,0.1411313079939066
3.8000000000000003,2,2.1698787379427316,5.553831829735298,2.3658248978389844,5.866993412273756,2.17494508199585,5.657999301219773,0.3694117950960413,0.10429060339998739,0.16078542833041828
3.8000000000000003,3,-1.0103246453891859,-2.012389548052843,-1.0647970700429585,-2.1223775852839797,-0.8915826083543413,-1.9794499902283085,0.12273798670997858,0.12322615724293376,0.16169396515419848
3.8000000000000003,4,8.760591682203193,-3.536153795087806,8.861806881647242,-3.509955864485931,8.841199566005962,-3.451908164226841,0.10455069663239554,0.11659741528148289,0.17240905492180045
3.9,1,2.8789479335676695,2.3281721071867865,2.9103341994926994,2.4303383057683225,2.9470867049144474,2.4471263404301498,0.10687857512765858,0.1370875697033285,0.14452842077929276
3.9,2,2.2265132087510717,5.559950778268889,2.427295217724028,5.881706058161153,2.21917324301686,5.655763781426757,0.3792622776730705,0.09609373897975398,0.16391107166579044
3.9,3,-0.9579652703286595,-1.9495601069524828,-1.013818118471289,-2.062635310835286,-0.8328309795951647,-1.9358528078081694,0.12611717717575663,0.1258828056853139,0.16457592342646718
